date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:12:48	67/67	---MC-	200	added ('OK')	text/plain	date:Fri,%2029%20May%202020%2000:12:48%20GMT	http://etiget.org/robots.txt		(from )
03:12:50	55710/55710	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20May%202020%2000:12:49%20GMT	http://etiget.org/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/index.html	(from )
03:12:50	12790/12790	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Jan%202020%2019:49:10%20GMT	http://etiget.org/wp-content/plugins/visualcomposer/public/dist/front.bundle.css?ver=24.0	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/plugins/visualcomposer/public/dist/front.bundlece8b.css	(from http://etiget.org/)
03:12:51	47558/47558	---M--	200	added ('OK')	text/css	date:Fri,%2027%20Dec%202019%2010:19:36%20GMT	http://etiget.org/wp-includes/css/dashicons.min.css?ver=5.3.3	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-includes/css/dashicons.min1852.css	(from http://etiget.org/)
03:12:52	815/815	---M--	200	added ('OK')	text/css	date:Tue,%2031%20Dec%202019%2010:37:38%20GMT	http://etiget.org/wp-content/plugins/menu-icons/css/extra.min.css?ver=0.12.2	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/plugins/menu-icons/css/extra.min9fd1.css	(from http://etiget.org/)
03:12:52	707/707	---MC-	200	added ('OK')	application/rss+xml	etag:%2237287c3c21a8ca5ac99c098cf8b95e0e%22	http://etiget.org/comments/feed/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/comments/feed/index.html	(from http://etiget.org/)
03:12:53	41467/41467	---M--	200	added ('OK')	text/css	date:Fri,%2027%20Dec%202019%2010:24:14%20GMT	http://etiget.org/wp-includes/css/dist/block-library/style.min.css?ver=5.3.3	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-includes/css/dist/block-library/style.min1852.css	(from http://etiget.org/)
03:12:54	4171/4171	---M--	200	added ('OK')	text/css	date:Tue,%2031%20Dec%202019%2010:40:59%20GMT	http://etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/css/styles.min.css?ver=2.0.5	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/css/styles.minc1b4.css	(from http://etiget.org/)
03:12:54	21073/21073	---M--	200	added ('OK')	text/css	date:Tue,%2031%20Dec%202019%2010:41:29%20GMT	http://etiget.org/wp-content/plugins/awsm-team/css/team.min.css?ver=1.1.3	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/plugins/awsm-team/css/team.minc358.css	(from http://etiget.org/)
03:12:54	3768/3768	---MC-	200	added ('OK')	application/rss+xml	etag:%22b05a9b86fd2423dc858b9b381ee5e44d%22	http://etiget.org/feed/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/feed/index.html	(from http://etiget.org/)
03:12:54	1529/1529	---M--	200	added ('OK')	text/css	date:Sun,%2016%20Feb%202020%2017:39:08%20GMT	http://etiget.org/wp-content/themes/pixiebolt/style.css?ver=1.0	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/themes/pixiebolt/style5152.css	(from http://etiget.org/)
03:12:56	121260/121260	---M--	200	added ('OK')	text/css	date:Tue,%2031%20Dec%202019%2007:45:25%20GMT	http://etiget.org/wp-content/themes/pixiebolt/assets/css/bootstrap.min.css?ver=1.0	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/themes/pixiebolt/assets/css/bootstrap.min5152.css	(from http://etiget.org/)
03:12:58	31002/31002	---M--	200	added ('OK')	text/css	date:Tue,%2031%20Dec%202019%2007:45:25%20GMT	http://etiget.org/wp-content/themes/pixiebolt/assets/css/font-awesome.min.css?ver=1.0	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/themes/pixiebolt/assets/css/font-awesome.min5152.css	(from http://etiget.org/)
03:12:59	6368/6368	---M--	200	added ('OK')	text/css	date:Tue,%2031%20Dec%202019%2007:45:25%20GMT	http://etiget.org/wp-content/themes/pixiebolt/assets/css/animation.css?ver=1.0	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/themes/pixiebolt/assets/css/animation5152.css	(from http://etiget.org/)
03:12:59	96608/96608	---M--	200	added ('OK')	text/css	date:Tue,%2031%20Dec%202019%2007:45:25%20GMT	http://etiget.org/wp-content/themes/pixiebolt/assets/css/style.css?ver=1.1.0	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/themes/pixiebolt/assets/css/stylef488.css	(from http://etiget.org/)
03:13:00	4116/4116	---M--	200	added ('OK')	text/css	date:Tue,%2031%20Dec%202019%2007:45:25%20GMT	http://etiget.org/wp-content/themes/pixiebolt/assets/css/owl.carousel.css?ver=1.0	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/themes/pixiebolt/assets/css/owl.carousel5152.css	(from http://etiget.org/)
03:13:01	32278/32278	---M--	200	added ('OK')	text/css	date:Tue,%2031%20Dec%202019%2007:45:25%20GMT	http://etiget.org/wp-content/themes/pixiebolt/assets/css/responsive.css?ver=1.1.0	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/themes/pixiebolt/assets/css/responsivef488.css	(from http://etiget.org/)
03:13:02	11040/11040	---M--	200	added ('OK')	text/css	date:Tue,%2031%20Dec%202019%2007:45:25%20GMT	http://etiget.org/wp-content/themes/pixiebolt/assets/css/chosen.min.css?ver=1.0.0	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/themes/pixiebolt/assets/css/chosen.min8a54.css	(from http://etiget.org/)
03:13:02	2658/2658	---M--	200	added ('OK')	text/css	date:Fri,%2027%20Dec%202019%2010:23:33%20GMT	http://etiget.org/wp-includes/js/thickbox/thickbox.css?ver=5.3.3	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-includes/js/thickbox/thickbox1852.css	(from http://etiget.org/)
03:13:04	10056/10056	---M--	200	added ('OK')	application/javascript	date:Fri,%2027%20Dec%202019%2010:23:09%20GMT	http://etiget.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://etiget.org/)
03:13:04	768/768	---MC-	200	added ('OK')	text/xml	date:Fri,%2029%20May%202020%2000:13:04%20GMT	http://etiget.org/xmlrpc.php?rsd	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/xmlrpc0db0.php	(from http://etiget.org/)
03:13:05	1045/1045	---M--	200	added ('OK')	application/xml	date:Fri,%2027%20Dec%202019%2010:19:25%20GMT	http://etiget.org/wp-includes/wlwmanifest.xml	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-includes/wlwmanifest.xml	(from http://etiget.org/)
03:13:05	953/953	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Jan%202020%2020:36:56%20GMT	http://etiget.org/wp-content/uploads/2020/01/cropped-favicon-1-32x32.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/01/cropped-favicon-1-32x32.png	(from http://etiget.org/)
03:13:07	9342/9342	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Jan%202020%2020:36:56%20GMT	http://etiget.org/wp-content/uploads/2020/01/cropped-favicon-1-192x192.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/01/cropped-favicon-1-192x192.png	(from http://etiget.org/)
03:13:09	10296/10296	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Jan%202020%2020:36:56%20GMT	http://etiget.org/wp-content/uploads/2020/01/cropped-favicon-1-180x180.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/01/cropped-favicon-1-180x180.png	(from http://etiget.org/)
03:13:09	2767/2767	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Jan%202020%2021:38:58%20GMT	http://etiget.org/wp-content/uploads/2020/01/logoo-1.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/01/logoo-1.png	(from http://etiget.org/)
03:13:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20May%202020%2000:13:10%20GMT	http://etiget.org/team	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/team	(from http://etiget.org/)
03:13:13	40397/40397	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20May%202020%2000:13:11%20GMT	http://etiget.org/team/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/team/index.html	(from http://etiget.org/)
03:13:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20May%202020%2000:13:14%20GMT	http://etiget.org/hakkimizda	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/hakkimizda	(from http://etiget.org/)
03:13:16	38575/38575	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20May%202020%2000:13:14%20GMT	http://etiget.org/hakkimizda/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/hakkimizda/index.html	(from http://etiget.org/)
03:13:17	96873/96873	---M--	200	added ('OK')	application/javascript	date:Fri,%2027%20Dec%202019%2010:23:12%20GMT	http://etiget.org/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-includes/js/jquery/jquery4a5f.js	(from http://etiget.org/)
03:13:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20May%202020%2000:13:17%20GMT	http://etiget.org/galeri	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/galeri	(from http://etiget.org/)
03:13:20	39102/39102	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20May%202020%2000:13:18%20GMT	http://etiget.org/galeri/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/galeri/index.html	(from http://etiget.org/)
03:13:22	149314/149314	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2007:45:25%20GMT	http://etiget.org/wp-content/themes/pixiebolt/images/sponsor-bg.jpg	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/themes/pixiebolt/images/sponsor-bg.jpg	(from http://etiget.org/)
03:13:25	40757/40757	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20May%202020%2000:13:23%20GMT	http://etiget.org/2020/02/05/etiget-berlin-yolcusu/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/2020/02/05/etiget-berlin-yolcusu/index.html	(from http://etiget.org/)
03:13:25	97314/97314	---MC-	200	added ('OK')	application/json	date:Fri,%2029%20May%202020%2000:13:05%20GMT	http://etiget.org/wp-json/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-json/index.html	(from http://etiget.org/)
03:13:28	36526/36526	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20May%202020%2000:13:27%20GMT	http://etiget.org/category/haberler/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/category/haberler/index.html	(from http://etiget.org/)
03:13:32	36151/36151	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Jan%202020%2020:30:25%20GMT	http://etiget.org/wp-content/uploads/2020/01/3.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/01/3.png	(from http://etiget.org/)
03:13:35	21831/21831	---M--	200	added ('OK')	image/png	date:Sun,%2002%20Feb%202020%2017:53:40%20GMT	http://etiget.org/wp-content/uploads/2020/02/League_website_sbqmke.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/02/League_website_sbqmke.png	(from http://etiget.org/)
03:13:38	39182/39182	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20May%202020%2000:13:36%20GMT	http://etiget.org/gll-sezon-4-mea-elemeleri-1/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/gll-sezon-4-mea-elemeleri-1/index.html	(from http://etiget.org/)
03:13:39	2744/2744	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Dec%202019%2007:45:25%20GMT	http://etiget.org/wp-content/themes/pixiebolt/images/team-logo.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/themes/pixiebolt/images/team-logo.png	(from http://etiget.org/)
03:13:45	37573/37573	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Jan%202020%2012:14:04%20GMT	http://etiget.org/wp-content/uploads/2020/01/1-e1578140044909.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/01/1-e1578140044909.png	(from http://etiget.org/)
03:13:48	33111/33111	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2029%20May%202020%2000:13:46%20GMT	http://etiget.org/wp-content/uploads/2019/12/profil2.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2019/12/profil2.22.delayed	(from http://etiget.org/)
03:13:52	40163/40163	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20May%202020%2000:13:49%20GMT	http://etiget.org/pgs-berlin-mea-kapali-elemeleri-final-grubu/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/pgs-berlin-mea-kapali-elemeleri-final-grubu/index.html	(from http://etiget.org/)
03:13:55	40234/40234	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20May%202020%2000:13:54%20GMT	http://etiget.org/pgs-berlin-open-qualifier-mea-group-stage-b/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/pgs-berlin-open-qualifier-mea-group-stage-b/index.html	(from http://etiget.org/)
03:13:56	1384/1384	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Dec%202019%2012:35:20%20GMT	http://etiget.org/wp-content/uploads/2019/12/star.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2019/12/star.png	(from http://etiget.org/)
03:13:58	38763/38763	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20May%202020%2000:13:57%20GMT	http://etiget.org/pubg-pgs-berlin-mea-acik-elemeleri-3-tur/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/pubg-pgs-berlin-mea-acik-elemeleri-3-tur/index.html	(from http://etiget.org/)
03:14:01	230188/230188	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202020%2009:35:43%20GMT	http://etiget.org/wp-content/uploads/2020/01/PikPng.com_pubg-logo-png_287189.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/01/PikPng.com_pubg-logo-png_287189.png	(from http://etiget.org/)
03:14:04	39510/39510	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20May%202020%2000:14:03%20GMT	http://etiget.org/gll-sezon-4-mea-elemeleri-2-tur/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/gll-sezon-4-mea-elemeleri-2-tur/index.html	(from http://etiget.org/)
03:14:07	15273/15273	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Jan%202020%2019:49:10%20GMT	http://etiget.org/wp-content/plugins/visualcomposer/public/dist/front.bundle.js?ver=24.0	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/plugins/visualcomposer/public/dist/front.bundlece8b.js	(from http://etiget.org/)
03:14:07	47343/47343	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Dec%202019%2017:38:19%20GMT	http://etiget.org/wp-content/uploads/2019/12/images.jpg	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2019/12/images.jpg	(from http://etiget.org/)
03:14:07	0/0	---M--	200	added ('OK')	application/javascript	date:Tue,%2031%20Dec%202019%2010:40:59%20GMT	http://etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/js/scripts.min.js?ver=2.0.5	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/js/scripts.min.26c1b4.delayed	(from http://etiget.org/)
03:14:10	39505/39505	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20May%202020%2000:14:08%20GMT	http://etiget.org/gll-sezon-4-mea-elemeleri-3-tur/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/gll-sezon-4-mea-elemeleri-3-tur/index.html	(from http://etiget.org/)
03:14:11	538/538	---M--	200	added ('OK')	application/javascript	date:Tue,%2031%20Dec%202019%2010:41:29%20GMT	http://etiget.org/wp-content/plugins/awsm-team/js/team.min.js?ver=1.1.3	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/plugins/awsm-team/js/team.minc358.js	(from http://etiget.org/)
03:14:11	38555/38555	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20May%202020%2000:14:09%20GMT	http://etiget.org/medya/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/medya/index.html	(from http://etiget.org/)
03:14:15	13163/13163	---M--	200	added ('OK')	application/javascript	date:Fri,%2027%20Dec%202019%2010:23:33%20GMT	http://etiget.org/wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-includes/js/thickbox/thickboxab87.js	(from http://etiget.org/)
03:14:15	306988/306988	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Jan%202020%2018:50:25%20GMT	http://etiget.org/wp-content/uploads/2020/01/denemehbg-2.jpg	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/01/denemehbg-2.jpg	(from http://etiget.org/)
03:14:15	36778/36778	---MC-	200	added ('OK')	text/html	date:Fri,%2029%20May%202020%2000:14:12%20GMT	http://etiget.org/haberler/	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/haberler/index.html	(from http://etiget.org/)
03:14:20	277756/277756	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202020%2008:11:03%20GMT	http://etiget.org/wp-content/uploads/2020/02/Arkaplan.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/uploads/2020/02/Arkaplan.png	(from http://etiget.org/)
03:14:21	40401/40401	---M--	200	added ('OK')	application/javascript	date:Tue,%2031%20Dec%202019%2007:45:25%20GMT	http://etiget.org/wp-content/themes/pixiebolt/assets/js/owl.carousel.min.js?ver=1.0.0	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/themes/pixiebolt/assets/js/owl.carousel.min8a54.js	(from http://etiget.org/)
03:14:21	7390/7390	---M--	200	added ('OK')	application/javascript	date:Tue,%2031%20Dec%202019%2007:45:25%20GMT	http://etiget.org/wp-content/themes/pixiebolt/assets/js/main.js?ver=1.0.6	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/themes/pixiebolt/assets/js/main0ba6.js	(from http://etiget.org/)
03:14:21	28456/28456	---M--	200	added ('OK')	application/javascript	date:Tue,%2031%20Dec%202019%2007:45:25%20GMT	http://etiget.org/wp-content/themes/pixiebolt/assets/js/chosen.jquery.min.js?ver=1.0.0	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/themes/pixiebolt/assets/js/chosen.jquery.min8a54.js	(from http://etiget.org/)
03:14:21	36868/36868	---M--	200	added ('OK')	application/javascript	date:Tue,%2031%20Dec%202019%2007:45:25%20GMT	http://etiget.org/wp-content/themes/pixiebolt/assets/js/bootstrap.min.js?ver=1.0.0	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/themes/pixiebolt/assets/js/bootstrap.min8a54.js	(from http://etiget.org/)
03:14:22	1399/1399	---M--	200	added ('OK')	application/javascript	date:Fri,%2027%20Dec%202019%2010:20:28%20GMT	http://etiget.org/wp-includes/js/wp-embed.min.js?ver=5.3.3	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-includes/js/wp-embed.min1852.js	(from http://etiget.org/)
03:14:23	387/387	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Dec%202019%2010:40:59%20GMT	http://etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/img/icon-verified.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/img/icon-verified.png	(from http://etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/css/styles.min.css?ver=2.0.5)
03:14:23	207/207	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Dec%202019%2010:40:59%20GMT	http://etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/img/icon-game.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/img/icon-game.png	(from http://etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/css/styles.min.css?ver=2.0.5)
03:14:23	570/570	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Dec%202019%2010:40:59%20GMT	http://etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/img/icon-community.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/img/icon-community.png	(from http://etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/css/styles.min.css?ver=2.0.5)
03:14:24	605/605	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Dec%202019%2010:40:59%20GMT	http://etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/img/icon-views.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/img/icon-views.png	(from http://etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/css/styles.min.css?ver=2.0.5)
03:14:24	399/399	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Dec%202019%2010:40:59%20GMT	http://etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/img/icon-viewer.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/img/icon-viewer.png	(from http://etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/css/styles.min.css?ver=2.0.5)
03:14:24	399/399	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Dec%202019%2010:40:59%20GMT	http://etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/img/icon-viewer-live.png	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/img/icon-viewer-live.png	(from http://etiget.org/wp-content/plugins/tomparisde-twitchtv-widget/public/css/styles.min.css?ver=2.0.5)
03:14:25	44868/44868	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2027%20Dec%202019%2010:19:47%20GMT	http://etiget.org/wp-includes/fonts/dashicons.eot?50db0456fde2a241f005968eede3f987	C:/Users/Erhan%20K%c3%b6se/Desktop/MKA%20Esports/MKA%20Esports/etiget.org/wp-includes/fonts/dashicons2ce6.eot	(from http://etiget.org/wp-includes/css/dashicons.min.css?ver=5.3.3)
